id,created_at,text,retweet_count,ent_urls,ent_hashtags,ent_mentions,favorite_count,in_reply_to_status_id
530626056592822272,Fri Nov 07 07:41:25 +0000 2014,The thoughts in my head are always contradicting each other.,0,[],[],[],0,
529352899475038208,Mon Nov 03 19:22:20 +0000 2014,@altonbrown Would love if you posted your coordinates!,0,[],[],"[{u'id': 293850289, u'indices': [0, 11], u'id_str': u'293850289', u'screen_name': u'altonbrown', u'name': u'Alton Brown'}]",0,
526378152525066240,Sun Oct 26 14:21:45 +0000 2014,"@altonbrown When visiting South Bend, Indiana, you should visit Fiddler's Hearth!",0,[],[],"[{u'id': 293850289, u'indices': [0, 11], u'id_str': u'293850289', u'screen_name': u'altonbrown', u'name': u'Alton Brown'}]",1,
498242259843031041,Sat Aug 09 22:59:46 +0000 2014,I just earned the 'I Believe in IPA! (Level 4)' badge on @untappd! http://t.co/QVyVbFfLJg #ibelieveinIPA,0,"[{u'url': u'http://t.co/QVyVbFfLJg', u'indices': [67, 89], u'expanded_url': u'http://untpd.it/s/b23125746', u'display_url': u'untpd.it/s/b23125746'}]","[{u'indices': [90, 104], u'text': u'ibelieveinIPA'}]","[{u'id': 147845476, u'indices': [57, 65], u'id_str': u'147845476', u'screen_name': u'untappd', u'name': u'Untappd'}]",0,
468155946112651264,Sun May 18 22:27:30 +0000 2014,105 days until I'm a married lady. Holy shit.,0,[],[],[],3,
459502379021631488,Fri Apr 25 01:21:18 +0000 2014,I just earned the 'Land of the Free (Level 10)' badge on @untappd! http://t.co/O1wkvZ3jBg,0,"[{u'url': u'http://t.co/O1wkvZ3jBg', u'indices': [67, 89], u'expanded_url': u'http://untp.it/1jIW4KL', u'display_url': u'untp.it/1jIW4KL'}]",[],"[{u'id': 147845476, u'indices': [57, 65], u'id_str': u'147845476', u'screen_name': u'untappd', u'name': u'Untappd'}]",0,
444601476661673984,Fri Mar 14 22:30:26 +0000 2014,I just earned the 'Land of the Free (Level 9)' badge on @untappd! http://t.co/TaZZA58lC0,0,"[{u'url': u'http://t.co/TaZZA58lC0', u'indices': [66, 88], u'expanded_url': u'http://untp.it/OdImqS', u'display_url': u'untp.it/OdImqS'}]",[],"[{u'id': 147845476, u'indices': [56, 64], u'id_str': u'147845476', u'screen_name': u'untappd', u'name': u'Untappd'}]",0,
434173994989027328,Fri Feb 14 03:55:21 +0000 2014,I just earned the 'Land of the Free (Level 8)' badge on @untappd! http://t.co/xhSCC9SM9B,0,"[{u'url': u'http://t.co/xhSCC9SM9B', u'indices': [66, 88], u'expanded_url': u'http://untp.it/1btQX3B', u'display_url': u'untp.it/1btQX3B'}]",[],"[{u'id': 147845476, u'indices': [56, 64], u'id_str': u'147845476', u'screen_name': u'untappd', u'name': u'Untappd'}]",0,
434173518079868928,Fri Feb 14 03:53:27 +0000 2014,I just earned the 'Heavy Weight (Level 3)' badge on @untappd! http://t.co/oXcBeyoXzL,0,"[{u'url': u'http://t.co/oXcBeyoXzL', u'indices': [62, 84], u'expanded_url': u'http://untp.it/1kGa0KO', u'display_url': u'untp.it/1kGa0KO'}]",[],"[{u'id': 147845476, u'indices': [52, 60], u'id_str': u'147845476', u'screen_name': u'untappd', u'name': u'Untappd'}]",0,
430851224683151360,Tue Feb 04 23:51:51 +0000 2014,http://t.co/XqWQ8JjMYp http://t.co/ulGGzHFzQ0,0,"[{u'url': u'http://t.co/XqWQ8JjMYp', u'indices': [0, 22], u'expanded_url': u'http://rajfrance.org/hcn/', u'display_url': u'rajfrance.org/hcn/'}, {u'url': u'http://t.co/ulGGzHFzQ0', u'indices': [23, 45], u'expanded_url': u'http://pinterest.com/pin/234116880603314844/', u'display_url': u'pinterest.com/pin/2341168806\u2026'}]",[],[],0,
